cycle,chamber,state_code,district,seat_basis_cycle,status,source_rows,state_primary_candidate_rows,state_primary_source_ids,candidate_rows,primary_reported_rows,primary_numeric_rows,democratic_primary_rows,primary_type,candidate_policy_text_status
2016,House,MS,01,2016,source_records_present,5,0,,5,5,2,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,MS,02,2016,source_records_present,4,0,,4,3,1,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,MS,03,2016,source_records_present,6,0,,6,5,4,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,MS,04,2016,source_records_present,4,0,,4,4,1,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,MT,00,2016,source_records_present,5,0,,4,4,3,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,NC,01,2016,source_records_present,3,0,,3,3,0,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,NC,02,2016,source_records_present,8,0,,8,8,8,5,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,NC,03,2016,source_records_present,5,0,,5,5,5,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,NC,04,2016,source_records_present,3,0,,3,3,2,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,NC,05,2016,source_records_present,5,0,,5,5,5,3,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,NC,06,2016,source_records_present,3,0,,3,3,2,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,NC,07,2016,source_records_present,2,0,,2,2,0,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,NC,08,2016,source_records_present,3,0,,3,3,2,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,NC,09,2016,source_records_present,4,0,,4,4,3,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,NC,10,2016,source_records_present,5,0,,5,5,4,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,NC,11,2016,source_records_present,3,0,,3,3,2,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,NC,12,2016,source_records_present,10,0,,10,10,10,7,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,NC,13,2016,source_records_present,22,0,,22,22,22,5,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,ND,00,2016,source_records_present,7,0,,3,6,6,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,NE,01,2016,source_records_present,2,0,,2,2,2,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,NE,02,2016,source_records_present,6,0,,6,6,6,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,NE,03,2016,source_records_present,1,0,,1,1,1,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,NH,01,2016,source_records_present,17,0,,14,12,12,5,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,NH,02,2016,source_records_present,20,0,,17,18,18,9,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,NJ,01,2016,source_records_present,6,0,,6,3,3,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,NJ,02,2016,source_records_present,8,0,,8,3,3,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,NJ,03,2016,source_records_present,4,0,,4,3,3,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,NJ,04,2016,source_records_present,5,0,,5,3,3,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,NJ,05,2016,source_records_present,5,0,,5,4,4,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,NJ,06,2016,source_records_present,4,0,,4,2,2,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,NJ,07,2016,source_records_present,6,0,,6,4,4,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,NJ,08,2016,source_records_present,5,0,,5,3,3,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,NJ,09,2016,source_records_present,4,0,,4,2,2,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,NJ,10,2016,source_records_present,4,0,,4,2,2,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,NJ,11,2016,source_records_present,7,0,,7,5,5,3,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,NJ,12,2016,source_records_present,8,0,,8,3,3,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,NM,01,2016,source_records_present,2,0,,2,2,2,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,NM,02,2016,source_records_present,3,0,,3,2,2,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,NM,03,2016,source_records_present,3,0,,3,3,3,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,NV,01,2016,source_records_present,11,0,,11,9,9,3,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,NV,02,2016,source_records_present,6,0,,6,4,3,3,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,NV,03,2016,source_records_present,15,0,,15,13,13,6,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,NV,04,2016,source_records_present,13,0,,13,11,11,8,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,NY,01,2016,source_records_present,9,0,,8,6,3,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,NY,02,2016,source_records_present,8,0,,7,7,0,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,NY,03,2016,source_records_present,9,0,,8,8,5,5,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,NY,04,2016,source_records_present,6,0,,5,5,0,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,NY,05,2016,source_records_present,7,0,,6,6,2,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,NY,06,2016,source_records_present,9,0,,8,6,2,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,NY,07,2016,source_records_present,7,0,,6,6,3,3,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,NY,08,2016,source_records_present,6,0,,5,5,2,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,NY,09,2016,source_records_present,5,0,,4,4,1,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,NY,10,2016,source_records_present,9,0,,8,7,2,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,NY,11,2016,source_records_present,7,0,,6,6,0,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,NY,12,2016,source_records_present,9,0,,8,8,6,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,NY,13,2016,source_records_present,16,0,,15,14,11,9,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,NY,14,2016,source_records_present,6,0,,5,5,0,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,NY,15,2016,source_records_present,5,0,,4,4,2,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,NY,16,2016,source_records_present,5,0,,4,3,0,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,NY,17,2016,source_records_present,4,0,,3,3,0,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,NY,18,2016,source_records_present,9,0,,8,8,2,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,NY,19,2016,source_records_present,9,0,,8,8,4,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,NY,20,2016,source_records_present,8,0,,7,7,0,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,NY,21,2016,source_records_present,8,0,,7,7,0,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,NY,22,2016,source_records_present,11,0,,10,9,6,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,NY,23,2016,source_records_present,7,0,,6,6,0,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,NY,24,2016,source_records_present,9,0,,8,7,3,3,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,NY,25,2016,source_records_present,8,0,,7,7,0,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,NY,26,2016,source_records_present,6,0,,5,5,0,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,NY,27,2016,source_records_present,6,0,,5,5,0,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,OH,01,2016,source_records_present,6,0,,6,4,4,3,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,OH,02,2016,source_records_present,6,0,,6,5,5,3,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,OH,03,2016,source_records_present,2,0,,2,2,2,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,OH,04,2016,source_records_present,4,0,,4,4,4,3,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,OH,05,2016,source_records_present,2,0,,2,2,2,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,OH,06,2016,source_records_present,2,0,,2,2,2,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,OH,07,2016,source_records_present,4,0,,4,3,3,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,OH,08,2016,source_records_present,19,0,,19,17,17,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,OH,09,2016,source_records_present,5,0,,5,4,4,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,OH,10,2016,source_records_present,4,0,,4,2,2,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,OH,11,2016,source_records_present,2,0,,2,2,2,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,OH,12,2016,source_records_present,4,0,,4,3,3,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,OH,13,2016,source_records_present,4,0,,4,3,3,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,OH,14,2016,source_records_present,5,0,,5,4,4,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,OH,15,2016,source_records_present,3,0,,3,3,3,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,OH,16,2016,source_records_present,2,0,,2,2,2,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,OK,01,2016,source_records_present,3,0,,3,3,3,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,OK,02,2016,source_records_present,5,0,,5,4,4,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,OK,03,2016,source_records_present,3,0,,3,3,2,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,OK,04,2016,source_records_present,6,0,,6,6,5,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,OK,05,2016,source_records_present,6,0,,6,6,5,3,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,OR,01,2016,source_records_present,11,0,,7,10,9,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,OR,02,2016,source_records_present,8,0,,4,7,7,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,OR,03,2016,source_records_present,8,0,,4,6,6,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,OR,04,2016,source_records_present,11,0,,7,9,8,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,OR,05,2016,source_records_present,12,0,,8,11,10,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,PA,01,2016,source_records_present,5,0,,2,4,4,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,PA,02,2016,source_records_present,8,0,,5,7,7,5,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,PA,03,2016,source_records_present,4,0,,1,3,3,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,PA,04,2016,source_records_present,5,0,,2,4,4,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2016,House,PA,05,2016,source_records_present,5,0,,2,4,4,2,requires_election_specific_verification,not_collected_for_nationwide_universe
