cycle,state_code,chamber,district,regular_primary_status,unresolved_ballot_categories,future_ballot_categories,minor_party_universe_status,special_election_status
2016,NC,House,12,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,NC,House,13,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,ND,House,00,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,NE,House,01,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,NE,House,02,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,NE,House,03,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,NH,House,01,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,NH,House,02,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,NJ,House,01,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,NJ,House,02,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,NJ,House,03,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,NJ,House,04,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,NJ,House,05,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,NJ,House,06,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,NJ,House,07,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,NJ,House,08,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,NJ,House,09,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,NJ,House,10,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,NJ,House,11,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,NJ,House,12,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,NM,House,01,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,NM,House,02,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,NM,House,03,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,NV,House,01,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,NV,House,02,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,NV,House,03,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,NV,House,04,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,NY,House,01,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,NY,House,02,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,NY,House,03,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,NY,House,04,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,NY,House,05,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,NY,House,06,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,NY,House,07,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,NY,House,08,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,NY,House,09,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,NY,House,10,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,NY,House,11,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,NY,House,12,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,NY,House,13,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,NY,House,14,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,NY,House,15,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,NY,House,16,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,NY,House,17,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,NY,House,18,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,NY,House,19,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,NY,House,20,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,NY,House,21,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,NY,House,22,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,NY,House,23,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,NY,House,24,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,NY,House,25,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,NY,House,26,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,NY,House,27,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,OH,House,01,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,OH,House,02,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,OH,House,03,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,OH,House,04,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,OH,House,05,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,OH,House,06,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,OH,House,07,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,OH,House,08,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,OH,House,09,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,OH,House,10,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,OH,House,11,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,OH,House,12,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,OH,House,13,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,OH,House,14,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,OH,House,15,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,OH,House,16,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,OK,House,01,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,OK,House,02,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,OK,House,03,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,OK,House,04,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,OK,House,05,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,OR,House,01,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,OR,House,02,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,OR,House,03,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2016,OR,House,04,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
