document_id,url,final_url,publication_date,retrieved_at,retrieved_at_precision,raw_path,sha256,bytes,status,notes,content_type,artifact_kind,title,evidence_status,archive_capture_date,content_encoding,source_id,metadata_document_id,race_id,candidate_name,capture_date,metadata_publication_date,publication_date_basis,rejected_publication_date,date_correction_basis,original_raw_path,source_updated_date,publisher_date_metadata,encoding,metadata_document_ids,copied_from_metadata_document_id,publication_date_precision,archive_date,identity_evidence,publication_date_text,historical_cycle_evidence,publication_month,publication_period_evidence,candidate_document_registration,updated_date,acquisition_url,publisher_record_path,publisher_parent_path,publisher_parent_item_index,publisher_timezone,publisher_record_sha256,publisher_parent_sha256,available_by_date,availability_evidence,discovery_source_id,unbounded_revision_notice,download_url,acquisition_mode,original_metadata_document_id,source_type,version_timing_basis
joldc-680e47a06bb6837ac0e6be42-lead26,https://jimowles.org/news/candidate-answers-to-joldc-jessica-ramos-for-nyc-mayor-2025,https://jimowles.org/news/candidate-answers-to-joldc-jessica-ramos-for-nyc-mayor-2025,2025-04-27,2026-09-23T08:11:04.771872+00:00,,data/raw/questionnaire_library/joldc/post-680e47a06bb6837ac0e6be42-e6ee9b33ab8a7cbbc6b03298d878184593d36529bd75a8da67102bd32249737f.html,80d94e9e4878e90964eee73734396832658b5e69acec01953d2364efdd8d1ec4,19466,used,Body candidate name and office/cycle match canonical registry context.,text/html,publisher_api_post_body,,,,,,8024ecd32d3eec7c1d12f2f6-80d94e9e4878,,,,,,,,,2025-04-27,,,['8024ecd32d3eec7c1d12f2f6-80d94e9e4878'],,,,,,,,,"{'canonical_race_id': 'race-d0d830cb7a9e40e91152', 'race_id': 'race-d0d830cb7a9e40e91152', 'candidate_name': 'Jessica Ramos', 'role': 'opponent', 'election_date': '2025-06-24', 'source_type': 'candidate_questionnaire', 'publication_date': '2025-04-27', 'source_url': 'https://jimowles.org/news/candidate-answers-to-joldc-jessica-ramos-for-nyc-mayor-2025', 'archive_url': '', 'candidate_only_locator': 'Questionnaire body header: Candidate Name Jessica Ramos; Office NYC Mayor'}",,https://jimowles.org/news?category=questionnaire&format=json&offset=1745766572409,data/raw/questionnaire_library/joldc/post-680e47a06bb6837ac0e6be42-e6ee9b33ab8a7cbbc6b03298d878184593d36529bd75a8da67102bd32249737f.json,data/raw/questionnaire_library/joldc/index-522dd2224be46f1da445f82a911162b302cf47238b01bb674857e5da3556689f.json.gz,0,America/New_York,e6ee9b33ab8a7cbbc6b03298d878184593d36529bd75a8da67102bd32249737f,522dd2224be46f1da445f82a911162b302cf47238b01bb674857e5da3556689f,,,,,,,,,
joldc-680e469be276635c8e648dc7-lead27,https://jimowles.org/news/candidate-answers-to-joldc-adrienne-adams-for-nyc-mayor-2025,https://jimowles.org/news/candidate-answers-to-joldc-adrienne-adams-for-nyc-mayor-2025,2025-04-27,2026-09-23T08:11:04.771872+00:00,,data/raw/questionnaire_library/joldc/post-680e469be276635c8e648dc7-c8d852f7b9f720780a968363e2b0fd45bc31bfb13754ed1dc39ad706ec10ad1c.html,16fc5a56ebcdb19fa40a6daceff8c01c3fcda816e5077bca355f38ae3dad61df,20414,excluded,Duplicate discovery lead suppressed in favor of canonical NYC mayor race ID.,text/html,publisher_api_post_body,,,,,,,,,,,,,,,2025-04-27,,,,,,,,,,,,"{'canonical_race_id': 'race-d0d830cb7a9e40e91152', 'race_id': 'race-d0d830cb7a9e40e91152', 'candidate_name': 'Adrienne E. Adams', 'role': 'opponent', 'election_date': '2025-06-24', 'source_type': 'candidate_questionnaire', 'publication_date': '2025-04-27', 'source_url': 'https://jimowles.org/news/candidate-answers-to-joldc-adrienne-adams-for-nyc-mayor-2025', 'archive_url': '', 'candidate_only_locator': 'Questionnaire body header: Candidate Name Adrienne Adams; Office NYC Mayor'}",,https://jimowles.org/news?category=questionnaire&format=json&offset=1745766572409,data/raw/questionnaire_library/joldc/post-680e469be276635c8e648dc7-c8d852f7b9f720780a968363e2b0fd45bc31bfb13754ed1dc39ad706ec10ad1c.json,data/raw/questionnaire_library/joldc/index-522dd2224be46f1da445f82a911162b302cf47238b01bb674857e5da3556689f.json.gz,1,America/New_York,c8d852f7b9f720780a968363e2b0fd45bc31bfb13754ed1dc39ad706ec10ad1c,522dd2224be46f1da445f82a911162b302cf47238b01bb674857e5da3556689f,,,,,,,,,
joldc-680e469be276635c8e648dc7-lead28,https://jimowles.org/news/candidate-answers-to-joldc-adrienne-adams-for-nyc-mayor-2025,https://jimowles.org/news/candidate-answers-to-joldc-adrienne-adams-for-nyc-mayor-2025,2025-04-27,2026-09-23T08:11:04.771872+00:00,,data/raw/questionnaire_library/joldc/post-680e469be276635c8e648dc7-c8d852f7b9f720780a968363e2b0fd45bc31bfb13754ed1dc39ad706ec10ad1c.html,16fc5a56ebcdb19fa40a6daceff8c01c3fcda816e5077bca355f38ae3dad61df,20414,used,Body candidate name and office/cycle match canonical registry context.,text/html,publisher_api_post_body,,,,,,180538a045b48b461fee2a4e-16fc5a56ebcd,,,,,,,,,2025-04-27,,,['180538a045b48b461fee2a4e-16fc5a56ebcd'],,,,,,,,,"{'canonical_race_id': 'race-d0d830cb7a9e40e91152', 'race_id': 'race-d0d830cb7a9e40e91152', 'candidate_name': 'Adrienne E. Adams', 'role': 'opponent', 'election_date': '2025-06-24', 'source_type': 'candidate_questionnaire', 'publication_date': '2025-04-27', 'source_url': 'https://jimowles.org/news/candidate-answers-to-joldc-adrienne-adams-for-nyc-mayor-2025', 'archive_url': '', 'candidate_only_locator': 'Questionnaire body header: Candidate Name Adrienne Adams; Office NYC Mayor'}",,https://jimowles.org/news?category=questionnaire&format=json&offset=1745766572409,data/raw/questionnaire_library/joldc/post-680e469be276635c8e648dc7-c8d852f7b9f720780a968363e2b0fd45bc31bfb13754ed1dc39ad706ec10ad1c.json,data/raw/questionnaire_library/joldc/index-522dd2224be46f1da445f82a911162b302cf47238b01bb674857e5da3556689f.json.gz,1,America/New_York,c8d852f7b9f720780a968363e2b0fd45bc31bfb13754ed1dc39ad706ec10ad1c,522dd2224be46f1da445f82a911162b302cf47238b01bb674857e5da3556689f,,,,,,,,,
joldc-680e40f0e5d4447049e10632-lead29,https://jimowles.org/news/candidate-answers-to-joldc-alexa-avils-for-city-council-district-38-2025,https://jimowles.org/news/candidate-answers-to-joldc-alexa-avils-for-city-council-district-38-2025,2025-04-27,2026-09-23T08:11:04.771872+00:00,,data/raw/questionnaire_library/joldc/post-680e40f0e5d4447049e10632-8fcb39929b18285cf6388191c1eaa7e5b0ddf0dd09e3da74a5418111e77d3ae3.html,73198fbf453a5fe37f7b553c43218ec9a3fced0cc9efeae20e31c32ef810f0c4,18363,used,Body candidate name and office/cycle match canonical registry context.,text/html,publisher_api_post_body,,,,,,5e53b90acaccfaf09eb85bc1-73198fbf453a,,,,,,,,,2025-04-27,,,['5e53b90acaccfaf09eb85bc1-73198fbf453a'],,,,,,,,,"{'canonical_race_id': 'race-0159b30b2abfcca8ea6b', 'race_id': 'race-0159b30b2abfcca8ea6b', 'candidate_name': 'Alexa Avilés', 'role': 'endorsed', 'election_date': '2025-06-24', 'source_type': 'candidate_questionnaire', 'publication_date': '2025-04-27', 'source_url': 'https://jimowles.org/news/candidate-answers-to-joldc-alexa-avils-for-city-council-district-38-2025', 'archive_url': '', 'candidate_only_locator': 'Questionnaire body header: Candidate Name Alexa Avilés; Office New York City Council District 38'}",,https://jimowles.org/news?category=questionnaire&format=json&offset=1745766572409,data/raw/questionnaire_library/joldc/post-680e40f0e5d4447049e10632-8fcb39929b18285cf6388191c1eaa7e5b0ddf0dd09e3da74a5418111e77d3ae3.json,data/raw/questionnaire_library/joldc/index-522dd2224be46f1da445f82a911162b302cf47238b01bb674857e5da3556689f.json.gz,4,America/New_York,8fcb39929b18285cf6388191c1eaa7e5b0ddf0dd09e3da74a5418111e77d3ae3,522dd2224be46f1da445f82a911162b302cf47238b01bb674857e5da3556689f,,,,,,,,,
joldc-67bb7a93e47a624dd5a8e0aa-lead30,https://jimowles.org/news/candidate-answers-to-joldc-julie-won-for-city-council-district-26-2025,https://jimowles.org/news/candidate-answers-to-joldc-julie-won-for-city-council-district-26-2025,2025-02-23,2026-09-23T08:11:04.771872+00:00,,data/raw/questionnaire_library/joldc/post-67bb7a93e47a624dd5a8e0aa-e479e19bca0cc63ef945b7175e6fdaff0a328bd5536fea054d3787e8c8cd03c7.html,2bb711717d8f1879d2cddf68ee9bd5f318a6e806837739ad3deda6ee8434a50b,12326,excluded,"Body office is 'New York City Council District 26', which does not match canonical US House District 7.",text/html,publisher_api_post_body,,,,,,,,,,,,,,,2025-02-23,,,,,,,,,,,,"{'canonical_race_id': 'race-d2aabb75a31f1e810737', 'race_id': 'race-d2aabb75a31f1e810737', 'candidate_name': 'Julie Won', 'role': 'opponent', 'election_date': '2026-06-23', 'source_type': 'candidate_questionnaire', 'publication_date': '2025-02-23', 'source_url': 'https://jimowles.org/news/candidate-answers-to-joldc-julie-won-for-city-council-district-26-2025', 'archive_url': '', 'candidate_only_locator': 'Questionnaire body header: Candidate Name Julie Won; Office New York City Council District 26'}",,https://jimowles.org/news?category=questionnaire&format=json&offset=1745766572409,data/raw/questionnaire_library/joldc/post-67bb7a93e47a624dd5a8e0aa-e479e19bca0cc63ef945b7175e6fdaff0a328bd5536fea054d3787e8c8cd03c7.json,data/raw/questionnaire_library/joldc/index-522dd2224be46f1da445f82a911162b302cf47238b01bb674857e5da3556689f.json.gz,17,America/New_York,e479e19bca0cc63ef945b7175e6fdaff0a328bd5536fea054d3787e8c8cd03c7,522dd2224be46f1da445f82a911162b302cf47238b01bb674857e5da3556689f,,,,,,,,,
joldc-663067264697ef32a8104071-lead31,https://jimowles.org/news/candidate-answers-to-joldc-jonathan-soto-for-ny-assembly-district-82-2024,https://jimowles.org/news/candidate-answers-to-joldc-jonathan-soto-for-ny-assembly-district-82-2024,2024-04-29,2026-09-23T08:11:06.825320+00:00,,data/raw/questionnaire_library/joldc/post-663067264697ef32a8104071-dbe07329e10dc9a71e4a7cb72c2ad7b7f71bbeb23b95b31fd270232d08137f55.html,ce166fa626941cba20ee19bf2e4991b2538388c07b7de2beedc24aa97fd1ba27,21047,used,Body candidate name and office/cycle match canonical registry context.,text/html,publisher_api_post_body,,,,,,33afc082749993afa9664b54-ce166fa62694,,,,,,,,,2024-04-30,,,['33afc082749993afa9664b54-ce166fa62694'],,,,,,,,,"{'canonical_race_id': 'race-a865a800cc51fb1bd037', 'race_id': 'race-a865a800cc51fb1bd037', 'candidate_name': 'Jonathan Soto', 'role': 'endorsed', 'election_date': '2024-06-25', 'source_type': 'candidate_questionnaire', 'publication_date': '2024-04-29', 'source_url': 'https://jimowles.org/news/candidate-answers-to-joldc-jonathan-soto-for-ny-assembly-district-82-2024', 'archive_url': '', 'candidate_only_locator': 'Questionnaire body header: Candidate Name Jonathan Soto; Office NY Assembly District 82'}",,https://jimowles.org/news?category=questionnaire&format=json&offset=1716178113559,data/raw/questionnaire_library/joldc/post-663067264697ef32a8104071-dbe07329e10dc9a71e4a7cb72c2ad7b7f71bbeb23b95b31fd270232d08137f55.json,data/raw/questionnaire_library/joldc/index-c6c110a245b227d49b988decb6faedfda167eca0521262559e6096e0ae320035.json.gz,6,America/New_York,dbe07329e10dc9a71e4a7cb72c2ad7b7f71bbeb23b95b31fd270232d08137f55,c6c110a245b227d49b988decb6faedfda167eca0521262559e6096e0ae320035,,,,,,,,,
joldc-662915ebbf68b24141c80eaa-lead32,https://jimowles.org/news/candidate-answers-to-joldc-jamaal-bowman-for-us-congress-ny-16-2024,https://jimowles.org/news/candidate-answers-to-joldc-jamaal-bowman-for-us-congress-ny-16-2024,2024-04-24,2026-09-23T08:11:06.825320+00:00,,data/raw/questionnaire_library/joldc/post-662915ebbf68b24141c80eaa-77287dfbc7cd64788371d29ccd00e5d8e8a45747790f08f555359faf08ac5233.html,19d293180da7553068827245b4c8d345ac9adf81dc15777012a3bb222b488024,16931,used,Body candidate name and office/cycle match canonical registry context.,text/html,publisher_api_post_body,,,,,,a6364141bfe27bc5e82017dd-19d293180da7,,,,,,,,,2024-04-29,,,['a6364141bfe27bc5e82017dd-19d293180da7'],,,,,,,,,"{'canonical_race_id': 'race-5650629789d1169ab061', 'race_id': 'race-5650629789d1169ab061', 'candidate_name': 'Jamaal Bowman', 'role': 'endorsed', 'election_date': '2024-06-25', 'source_type': 'candidate_questionnaire', 'publication_date': '2024-04-24', 'source_url': 'https://jimowles.org/news/candidate-answers-to-joldc-jamaal-bowman-for-us-congress-ny-16-2024', 'archive_url': '', 'candidate_only_locator': 'Questionnaire body header: Candidate Name Jamaal Bowman; Office US Congress NY-16'}",,https://jimowles.org/news?category=questionnaire&format=json&offset=1716178113559,data/raw/questionnaire_library/joldc/post-662915ebbf68b24141c80eaa-77287dfbc7cd64788371d29ccd00e5d8e8a45747790f08f555359faf08ac5233.json,data/raw/questionnaire_library/joldc/index-c6c110a245b227d49b988decb6faedfda167eca0521262559e6096e0ae320035.json.gz,10,America/New_York,77287dfbc7cd64788371d29ccd00e5d8e8a45747790f08f555359faf08ac5233,c6c110a245b227d49b988decb6faedfda167eca0521262559e6096e0ae320035,,,,,,,,,
joldc-65aeb766d3782e215fa614b2-lead33,https://jimowles.org/news/candidate-answers-to-joldc-emily-gallagher-for-ny-assembly-district-50-2024,https://jimowles.org/news/candidate-answers-to-joldc-emily-gallagher-for-ny-assembly-district-50-2024,2024-01-22,2026-09-23T08:11:06.825320+00:00,,data/raw/questionnaire_library/joldc/post-65aeb766d3782e215fa614b2-589721ed99a7a2f4c0cd2542c7dbfe643c47bdbf14b677fbbf5f29c29a4acfb1.html,3dc247f26b90ab6370751d1e6b90d0dae79bd48f0849c92d39a078daddf1a786,20093,used,Body candidate name and office/cycle match canonical registry context.,text/html,publisher_api_post_body,,,,,,f78b3fd8cc5c3862ac982007-3dc247f26b90,,,,,,,,,2024-02-27,,,['f78b3fd8cc5c3862ac982007-3dc247f26b90'],,,,,,,,,"{'canonical_race_id': 'race-a9e9e45fbefba85dea2e', 'race_id': 'race-a9e9e45fbefba85dea2e', 'candidate_name': 'Emily E. Gallagher', 'role': 'endorsed', 'election_date': '2024-06-25', 'source_type': 'candidate_questionnaire', 'publication_date': '2024-01-22', 'source_url': 'https://jimowles.org/news/candidate-answers-to-joldc-emily-gallagher-for-ny-assembly-district-50-2024', 'archive_url': '', 'candidate_only_locator': 'Questionnaire body header: Candidate Name Emily Gallagher; Office NY Assembly District 50'}",,https://jimowles.org/news?category=questionnaire&format=json&offset=1716178113559,data/raw/questionnaire_library/joldc/post-65aeb766d3782e215fa614b2-589721ed99a7a2f4c0cd2542c7dbfe643c47bdbf14b677fbbf5f29c29a4acfb1.json,data/raw/questionnaire_library/joldc/index-c6c110a245b227d49b988decb6faedfda167eca0521262559e6096e0ae320035.json.gz,17,America/New_York,589721ed99a7a2f4c0cd2542c7dbfe643c47bdbf14b677fbbf5f29c29a4acfb1,c6c110a245b227d49b988decb6faedfda167eca0521262559e6096e0ae320035,,,,,,,,,
joldc-65ab6666f2e23868dc5f65bd-lead34,https://jimowles.org/news/candidate-answers-to-joldc-jessica-ramos-for-ny-senate-district-13-2024,https://jimowles.org/news/candidate-answers-to-joldc-jessica-ramos-for-ny-senate-district-13-2024,2024-01-20,2026-09-23T08:11:08.878777+00:00,,data/raw/questionnaire_library/joldc/post-65ab6666f2e23868dc5f65bd-0a291c92925d7f38be713f08e0deff7fa610fa8116b9af8a439608defa145536.html,020f974709d5b4497c34d62f426271a8140c6b3301f58f1feada45dbce72934f,18108,excluded,Duplicate discovery lead suppressed in favor of canonical NYC mayor race ID.,text/html,publisher_api_post_body,,,,,,,,,,,,,,,2024-02-27,,,,,,,,,,,,"{'canonical_race_id': 'race-d0d830cb7a9e40e91152', 'race_id': 'race-d0d830cb7a9e40e91152', 'candidate_name': 'Jessica Ramos', 'role': 'opponent', 'election_date': '2025-06-24', 'source_type': 'candidate_questionnaire', 'publication_date': '2024-01-20', 'source_url': 'https://jimowles.org/news/candidate-answers-to-joldc-jessica-ramos-for-ny-senate-district-13-2024', 'archive_url': '', 'candidate_only_locator': 'Questionnaire body header: Candidate Name Jessica Ramos; Office New York State Senate District 13'}",,https://jimowles.org/news?category=questionnaire&format=json&offset=1705875180027,data/raw/questionnaire_library/joldc/post-65ab6666f2e23868dc5f65bd-0a291c92925d7f38be713f08e0deff7fa610fa8116b9af8a439608defa145536.json,data/raw/questionnaire_library/joldc/index-6fce88041c5bf02f58665636c76360a8ee895b8b806ba5f5abe2e4c08aa32389.json.gz,1,America/New_York,0a291c92925d7f38be713f08e0deff7fa610fa8116b9af8a439608defa145536,6fce88041c5bf02f58665636c76360a8ee895b8b806ba5f5abe2e4c08aa32389,,,,,,,,,
joldc-65ab6666f2e23868dc5f65bd-lead35,https://jimowles.org/news/candidate-answers-to-joldc-jessica-ramos-for-ny-senate-district-13-2024,https://jimowles.org/news/candidate-answers-to-joldc-jessica-ramos-for-ny-senate-district-13-2024,2024-01-20,2026-09-23T08:11:08.878777+00:00,,data/raw/questionnaire_library/joldc/post-65ab6666f2e23868dc5f65bd-0a291c92925d7f38be713f08e0deff7fa610fa8116b9af8a439608defa145536.html,020f974709d5b4497c34d62f426271a8140c6b3301f58f1feada45dbce72934f,18108,excluded,"Body office is 'New York State Senate District 13', which does not match canonical Mayor NYC.",text/html,publisher_api_post_body,,,,,,,,,,,,,,,2024-02-27,,,,,,,,,,,,"{'canonical_race_id': 'race-d0d830cb7a9e40e91152', 'race_id': 'race-d0d830cb7a9e40e91152', 'candidate_name': 'Jessica Ramos', 'role': 'opponent', 'election_date': '2025-06-24', 'source_type': 'candidate_questionnaire', 'publication_date': '2024-01-20', 'source_url': 'https://jimowles.org/news/candidate-answers-to-joldc-jessica-ramos-for-ny-senate-district-13-2024', 'archive_url': '', 'candidate_only_locator': 'Questionnaire body header: Candidate Name Jessica Ramos; Office New York State Senate District 13'}",,https://jimowles.org/news?category=questionnaire&format=json&offset=1705875180027,data/raw/questionnaire_library/joldc/post-65ab6666f2e23868dc5f65bd-0a291c92925d7f38be713f08e0deff7fa610fa8116b9af8a439608defa145536.json,data/raw/questionnaire_library/joldc/index-6fce88041c5bf02f58665636c76360a8ee895b8b806ba5f5abe2e4c08aa32389.json.gz,1,America/New_York,0a291c92925d7f38be713f08e0deff7fa610fa8116b9af8a439608defa145536,6fce88041c5bf02f58665636c76360a8ee895b8b806ba5f5abe2e4c08aa32389,,,,,,,,,
joldc-622cc7bad1caf210cffdcdee-lead36,https://jimowles.org/news/candidate-answers-to-joldc-nikki-lucas-for-ny-assembly-district-60-2022,https://jimowles.org/news/candidate-answers-to-joldc-nikki-lucas-for-ny-assembly-district-60-2022,2022-03-12,2026-09-23T08:11:15.115209+00:00,,data/raw/questionnaire_library/joldc/post-622cc7bad1caf210cffdcdee-9632c35b45d30f508d866c4dc8edddad61d6bfb0744731c7d249975079f33261.html,0b5c427a4e771b9bde2dd251d0a188cc178a0cc45630cc0786355ffd7926ed9d,18983,used,Body candidate name and office/cycle match canonical registry context.,text/html,publisher_api_post_body,,,,,,,,,,,,,,,2022-03-12,,,,,,,,,,,,"{'canonical_race_id': 'race-7f202ea8e34ed7d7a624', 'race_id': 'race-7f202ea8e34ed7d7a624', 'candidate_name': 'Nikki Lucas', 'role': 'opponent', 'election_date': '2022-06-28', 'source_type': 'candidate_questionnaire', 'publication_date': '2022-03-12', 'source_url': 'https://jimowles.org/news/candidate-answers-to-joldc-nikki-lucas-for-ny-assembly-district-60-2022', 'archive_url': '', 'candidate_only_locator': 'Questionnaire body header: Candidate Name Nikki Lucas; Office NY Assembly District 60'}",,https://jimowles.org/news?category=questionnaire&format=json&offset=1647571471693,data/raw/questionnaire_library/joldc/post-622cc7bad1caf210cffdcdee-9632c35b45d30f508d866c4dc8edddad61d6bfb0744731c7d249975079f33261.json,data/raw/questionnaire_library/joldc/index-34ff81a7a91dfb0f21bfb3d45a2fdf6aeb599e509a95a4ed9021bba6c1e70d76.json.gz,2,America/New_York,9632c35b45d30f508d866c4dc8edddad61d6bfb0744731c7d249975079f33261,34ff81a7a91dfb0f21bfb3d45a2fdf6aeb599e509a95a4ed9021bba6c1e70d76,,,,,,,,,
joldc-621a62c04a55c861be4f80c5-lead37,https://jimowles.org/news/candidate-answers-to-joldc-illapa-sairitupac-for-ny-assembly-district-65-2022,https://jimowles.org/news/candidate-answers-to-joldc-illapa-sairitupac-for-ny-assembly-district-65-2022,2022-02-26,2026-09-23T08:11:15.115209+00:00,,data/raw/questionnaire_library/joldc/post-621a62c04a55c861be4f80c5-2b43e4976b10d6bea081b5f79a3aabc9860a34f71365de8dfee9c675293af64b.html,98ada5169a16766c8720714210e6606e9111cad94714241c8c11d7debbec8932,47584,used,Body candidate name and office/cycle match canonical registry context.,text/html,publisher_api_post_body,,,,,,cc6466612e2a5226c17bb49c-98ada5169a16,,,,,,,,,2022-03-03,,,['cc6466612e2a5226c17bb49c-98ada5169a16'],,,,,,,,,"{'canonical_race_id': 'race-63523454c44d7106fb43', 'race_id': 'race-63523454c44d7106fb43', 'candidate_name': 'Illapa Sairitupac', 'role': 'endorsed', 'election_date': '2022-06-28', 'source_type': 'candidate_questionnaire', 'publication_date': '2022-02-26', 'source_url': 'https://jimowles.org/news/candidate-answers-to-joldc-illapa-sairitupac-for-ny-assembly-district-65-2022', 'archive_url': '', 'candidate_only_locator': 'Questionnaire body header: Candidate Name Illapa Sairitupac; Office NY Assembly District 65'}",,https://jimowles.org/news?category=questionnaire&format=json&offset=1647571471693,data/raw/questionnaire_library/joldc/post-621a62c04a55c861be4f80c5-2b43e4976b10d6bea081b5f79a3aabc9860a34f71365de8dfee9c675293af64b.json,data/raw/questionnaire_library/joldc/index-34ff81a7a91dfb0f21bfb3d45a2fdf6aeb599e509a95a4ed9021bba6c1e70d76.json.gz,8,America/New_York,2b43e4976b10d6bea081b5f79a3aabc9860a34f71365de8dfee9c675293af64b,34ff81a7a91dfb0f21bfb3d45a2fdf6aeb599e509a95a4ed9021bba6c1e70d76,,,,,,,,,
joldc-621a60d6d985833faadb818d-lead38,https://jimowles.org/news/candidate-answers-to-joldc-denny-salas-for-ny-assembly-district-65-2022,https://jimowles.org/news/candidate-answers-to-joldc-denny-salas-for-ny-assembly-district-65-2022,2022-02-26,2026-09-23T08:11:15.115209+00:00,,data/raw/questionnaire_library/joldc/post-621a60d6d985833faadb818d-d8ec84a4639f8339594687c965d9abfa7251eb7b7e362e17ea90d316ad2b6970.html,326adfaf3d550fc6c8959b9deeda68cc2cf30c8f97c3bd590a4b89c79607c1b2,49446,used,Body candidate name and office/cycle match canonical registry context.,text/html,publisher_api_post_body,,,,,,ad9fa33e908b00b469e93726-326adfaf3d55,,,,,,,,,2022-02-26,,,['ad9fa33e908b00b469e93726-326adfaf3d55'],,,,,,,,,"{'canonical_race_id': 'race-63523454c44d7106fb43', 'race_id': 'race-63523454c44d7106fb43', 'candidate_name': 'Denny Salas', 'role': 'opponent', 'election_date': '2022-06-28', 'source_type': 'candidate_questionnaire', 'publication_date': '2022-02-26', 'source_url': 'https://jimowles.org/news/candidate-answers-to-joldc-denny-salas-for-ny-assembly-district-65-2022', 'archive_url': '', 'candidate_only_locator': 'Questionnaire body header: Candidate Name Denny Salas; Office NY Assembly District 65'}",,https://jimowles.org/news?category=questionnaire&format=json&offset=1647571471693,data/raw/questionnaire_library/joldc/post-621a60d6d985833faadb818d-d8ec84a4639f8339594687c965d9abfa7251eb7b7e362e17ea90d316ad2b6970.json,data/raw/questionnaire_library/joldc/index-34ff81a7a91dfb0f21bfb3d45a2fdf6aeb599e509a95a4ed9021bba6c1e70d76.json.gz,9,America/New_York,d8ec84a4639f8339594687c965d9abfa7251eb7b7e362e17ea90d316ad2b6970,34ff81a7a91dfb0f21bfb3d45a2fdf6aeb599e509a95a4ed9021bba6c1e70d76,,,,,,,,,
joldc-6219c02f08581914a179e832-lead39,https://jimowles.org/news/candidate-answers-to-joldc-kristen-gonzalez-for-ny-senate-district-17-2022,https://jimowles.org/news/candidate-answers-to-joldc-kristen-gonzalez-for-ny-senate-district-17-2022,2022-02-26,2026-09-23T08:11:15.115209+00:00,,data/raw/questionnaire_library/joldc/post-6219c02f08581914a179e832-a7fa73dcb7fe2ae225d979e4c5b10441b91c6282facce510a96eff09dad4359b.html,a87c277be1d2edd3248e22c8d1fc5fc05c9fe0e0d56b040cbcbca9616edc297a,35384,excluded,"Body office is 'New York State Senate District 17', which does not match canonical State Senate District 59.",text/html,publisher_api_post_body,,,,,,,,,,,,,,,2022-03-08,,,,,,,,,,,,"{'canonical_race_id': 'race-29704c58690113fb2a50', 'race_id': 'race-29704c58690113fb2a50', 'candidate_name': 'Kristen Gonzalez', 'role': 'endorsed', 'election_date': '2022-08-23', 'source_type': 'candidate_questionnaire', 'publication_date': '2022-02-26', 'source_url': 'https://jimowles.org/news/candidate-answers-to-joldc-kristen-gonzalez-for-ny-senate-district-17-2022', 'archive_url': '', 'candidate_only_locator': 'Questionnaire body header: Candidate Name Kristen Gonzalez; Office New York State Senate District 17'}",,https://jimowles.org/news?category=questionnaire&format=json&offset=1647571471693,data/raw/questionnaire_library/joldc/post-6219c02f08581914a179e832-a7fa73dcb7fe2ae225d979e4c5b10441b91c6282facce510a96eff09dad4359b.json,data/raw/questionnaire_library/joldc/index-34ff81a7a91dfb0f21bfb3d45a2fdf6aeb599e509a95a4ed9021bba6c1e70d76.json.gz,10,America/New_York,a7fa73dcb7fe2ae225d979e4c5b10441b91c6282facce510a96eff09dad4359b,34ff81a7a91dfb0f21bfb3d45a2fdf6aeb599e509a95a4ed9021bba6c1e70d76,,,,,,,,,
joldc-6219ba19529d5b232d04dd97-lead40,https://jimowles.org/news/candidate-answers-to-joldc-grace-lee-for-ny-assembly-district-65-2022,https://jimowles.org/news/candidate-answers-to-joldc-grace-lee-for-ny-assembly-district-65-2022,2022-02-26,2026-09-23T08:11:15.115209+00:00,,data/raw/questionnaire_library/joldc/post-6219ba19529d5b232d04dd97-5859280b58280085c8bfbef43b93ad44634520b5b04693d91d62d3c4742f8333.html,a37669a981926e2bcbbf6ffe3e83f3ad7486d163db869d949a350d818e7e1f4f,32167,used,Body candidate name and office/cycle match canonical registry context.,text/html,publisher_api_post_body,,,,,,e3f1ce0529068d5abc7f2385-a37669a98192,,,,,,,,,2022-02-26,,,['e3f1ce0529068d5abc7f2385-a37669a98192'],,,,,,,,,"{'canonical_race_id': 'race-63523454c44d7106fb43', 'race_id': 'race-63523454c44d7106fb43', 'candidate_name': 'Grace Lee', 'role': 'opponent', 'election_date': '2022-06-28', 'source_type': 'candidate_questionnaire', 'publication_date': '2022-02-26', 'source_url': 'https://jimowles.org/news/candidate-answers-to-joldc-grace-lee-for-ny-assembly-district-65-2022', 'archive_url': '', 'candidate_only_locator': 'Questionnaire body header: Candidate Name Grace Lee; Office NY Assembly District 65'}",,https://jimowles.org/news?category=questionnaire&format=json&offset=1647571471693,data/raw/questionnaire_library/joldc/post-6219ba19529d5b232d04dd97-5859280b58280085c8bfbef43b93ad44634520b5b04693d91d62d3c4742f8333.json,data/raw/questionnaire_library/joldc/index-34ff81a7a91dfb0f21bfb3d45a2fdf6aeb599e509a95a4ed9021bba6c1e70d76.json.gz,12,America/New_York,5859280b58280085c8bfbef43b93ad44634520b5b04693d91d62d3c4742f8333,34ff81a7a91dfb0f21bfb3d45a2fdf6aeb599e509a95a4ed9021bba6c1e70d76,,,,,,,,,
