kind,record_id,year,candidate,race_ids,issue,source_url,detail
chapter_year,rec10F86xarzwxgv3-2016,2016,,,not_searched,,Central Arkansas: url_index_searched_content_review_pending
chapter_year,rec18H0LBUFgw7VOA-2016,2016,,,not_searched,,Peninsula California: url_index_searched_content_review_pending
chapter_year,rec1PoP1FexlSxpRj-2016,2016,,,not_searched,,Central Coast California: url_index_searched_content_review_pending
chapter_year,rec1Ue7jCImWQduTC-2016,2016,,,not_searched,,East Central Illinois: additional_archive_review_needed
chapter_year,rec1XIbPiT3auKii3-2016,2016,,,not_searched,,Rio Grande Valley: official_social_account_pending
chapter_year,rec1XZXW341XzyNWC-2016,2016,,,not_searched,,Marin: url_index_searched_content_review_pending
chapter_year,rec1mGRQwXhEKwfbZ-2016,2016,,,not_searched,,Sun Valley: url_index_searched_content_review_pending
chapter_year,rec1mapPnTUtvmgy0-2016,2016,,,not_searched,,Boston: url_index_searched_content_review_pending
chapter_year,rec2hrfX1lQo6X4HY-2016,2016,,,not_searched,,Silicon Valley: additional_archive_review_needed
chapter_year,rec3ZYuExL6nKgUE3-2016,2016,,,not_searched,,Worcester: additional_archive_review_needed
chapter_year,rec3o0vKx3GjoZ4BS-2016,2016,,,not_searched,,Northern Indiana: additional_archive_review_needed
chapter_year,rec4CR2I5yEhcirbO-2016,2016,,,not_searched,,Broome: additional_archive_review_needed
chapter_year,rec4bDzSh9Qmudvuz-2016,2016,,,not_searched,,Twin Cities: url_index_searched_content_review_pending
chapter_year,rec4zDtZoXBGevsUj-2016,2016,,,not_searched,,West Georgia: official_social_account_pending
chapter_year,rec54AWSMvAF9JKrT-2016,2016,,,not_searched,,Columbia: additional_archive_review_needed
chapter_year,rec54EXFtdU3sY5ln-2016,2016,,,not_searched,,Birmingham: additional_archive_review_needed
chapter_year,rec55JL0GFcYlgECH-2016,2016,,,not_searched,,Columbus: website_or_archive_retry_needed
chapter_year,rec5aFxWovVQRZg1m-2016,2016,,,not_searched,,Metro DC: additional_archive_review_needed
chapter_year,rec5gUZbN8dpmS1SO-2016,2016,,,not_searched,,Rhode Island: url_index_searched_content_review_pending
chapter_year,rec5hJmR73tFnnrHr-2016,2016,,,not_searched,,Orange County: url_index_searched_content_review_pending
chapter_year,rec5oCB3pkgeeCu3c-2016,2016,,,not_searched,,Kern County: additional_archive_review_needed
chapter_year,rec6LaSDWauZxCKEx-2016,2016,,,not_searched,,Southern Illinois: additional_archive_review_needed
chapter_year,rec6sYU5bjE8ZUFdT-2016,2016,,,not_searched,,Greater Lafayette: additional_archive_review_needed
chapter_year,rec7AQSLf28mV3Z9L-2016,2016,,,not_searched,,San Juan County: additional_archive_review_needed
chapter_year,rec7NHEEDIalwfwe3-2016,2016,,,not_searched,,Central Iowa: url_index_searched_content_review_pending
chapter_year,rec7sks6OHL9j2ndi-2016,2016,,,not_searched,,San Luis Obispo: additional_archive_review_needed
chapter_year,rec7vaxdzZPUTcJNx-2016,2016,,,not_searched,,Austin: additional_archive_review_needed
chapter_year,rec7wqm3T5lsvYHLN-2016,2016,,,not_searched,,Palm Beach & Treasure Coast: website_or_archive_retry_needed
chapter_year,rec80l0tuw3FTXClQ-2016,2016,,,not_searched,,Frederick: website_or_archive_retry_needed
chapter_year,rec9LalyLytHwNH8l-2016,2016,,,not_searched,,St. Cloud: url_index_searched_content_review_pending
chapter_year,rec9riR6XgalnXCFf-2016,2016,,,not_searched,,Philadelphia: additional_archive_review_needed
chapter_year,recAMEFt6zcivHblv-2016,2016,,,not_searched,,Whatcom County: url_index_searched_content_review_pending
chapter_year,recASnFYm5isBZEGa-2016,2016,,,not_searched,,Yolo County: official_social_account_pending
chapter_year,recAUaAhUpNG7vDdz-2016,2016,,,not_searched,,Catawba Valley: url_index_searched_content_review_pending
chapter_year,recAZ1yx859goSomI-2016,2016,,,not_searched,,South New Jersey: url_index_searched_content_review_pending
chapter_year,recAZzY3jqCBe7alk-2016,2016,,,not_searched,,Pasco-Hernando: url_index_searched_content_review_pending
chapter_year,recArsS1ZGvWe0FwT-2016,2016,,,not_searched,,Corpus Christi: additional_archive_review_needed
chapter_year,recBfwrqg9wJFtliS-2016,2016,,,not_searched,,Savannah: url_index_searched_content_review_pending
chapter_year,recBlZviC59yKt1hj-2016,2016,,,not_searched,,San Francisco: url_index_searched_content_review_pending
chapter_year,recBruNtTZ2dP0LS1-2016,2016,,,not_searched,,West Sound: url_index_searched_content_review_pending
chapter_year,recBxjzQytuNKUJ8c-2016,2016,,,not_searched,,Charleston: url_index_searched_content_review_pending
chapter_year,recC4gGFQp68I9ZEO-2016,2016,,,not_searched,,Saginaw Bay: official_social_account_pending
chapter_year,recCKHvj3ZkcUIvZt-2016,2016,,,not_searched,,Charlottesville: additional_archive_review_needed
chapter_year,recCN9kXq7rgCbQnT-2016,2016,,,not_searched,,Asheville: url_index_searched_content_review_pending
chapter_year,recCSjawdtlnyHEUk-2016,2016,,,not_searched,,Lincoln: additional_archive_review_needed
chapter_year,recCTbOG5pJWNaJDI-2016,2016,,,not_searched,,Bloomington Indiana: additional_archive_review_needed
chapter_year,recCcEM7Z3Ch8IR0X-2016,2016,,,not_searched,,Tucson: url_index_searched_content_review_pending
chapter_year,recCpjebJwfi4ED9m-2016,2016,,,not_searched,,Central Oregon: url_index_searched_content_review_pending
chapter_year,recCqWfZhgS1Y8uxk-2016,2016,,,not_searched,,Humboldt: url_index_searched_content_review_pending
chapter_year,recCv4y32xEJoTNiO-2016,2016,,,not_searched,,Lawrence: additional_archive_review_needed
chapter_year,recCzuMVhZWc8o0Uc-2016,2016,,,not_searched,,Syracuse: url_index_searched_content_review_pending
chapter_year,recD9h4FSEzw49xz8-2016,2016,,,not_searched,,Shasta County: official_social_account_pending
chapter_year,recDXW5domMEJaGqg-2016,2016,,,not_searched,,Wheeling: official_social_account_pending
chapter_year,recDdctKgxkxTpMF7-2016,2016,,,not_searched,,Berkshires: url_index_searched_content_review_pending
chapter_year,recDqUY8FTOw7paGw-2016,2016,,,not_searched,,Quad Cities: url_index_searched_content_review_pending
chapter_year,recE70HfoWMXK7EHj-2016,2016,,,not_searched,,Southern Oregon: additional_archive_review_needed
chapter_year,recEYF0KJQVTKODyP-2016,2016,,,not_searched,,Bluegrass: url_index_searched_content_review_pending
chapter_year,recFRo3zrK63olOPh-2016,2016,,,not_searched,,Evansville Riverbend: official_social_account_pending
chapter_year,recFSAI0PS4bMYFeA-2016,2016,,,not_searched,,Ithaca: url_index_searched_content_review_pending
chapter_year,recFTpaCAViJxbIE5-2016,2016,,,not_searched,,Nine Tribes Area: additional_archive_review_needed
chapter_year,recFYJOYDeA0EYqnO-2016,2016,,,not_searched,,Albuquerque: url_index_searched_content_review_pending
chapter_year,recFbDlozToNgtm8d-2016,2016,,,not_searched,,Land of Lincoln: official_social_account_pending
chapter_year,recFlx4ORu1RH5pEV-2016,2016,,,not_searched,,Tampa: url_index_searched_content_review_pending
chapter_year,recFz45vphORHK1Dm-2016,2016,,,not_searched,,Central New Jersey: additional_archive_review_needed
chapter_year,recG0AfdLPXQ117AV-2016,2016,,,not_searched,,Omaha: additional_archive_review_needed
chapter_year,recGBEQ1Jzhgg5CCU-2016,2016,,,not_searched,,Fort Worth: official_social_account_pending
chapter_year,recGHdSb41i1tYtWk-2016,2016,,,not_searched,,Heart of Iowa: url_index_searched_content_review_pending
chapter_year,recGOEn6TMfwZniSY-2016,2016,,,not_searched,,Scioto Valley: additional_archive_review_needed
chapter_year,recGwgmQTIF0Hz0Ym-2016,2016,,,not_searched,,Arkansas Valley: official_social_account_pending
chapter_year,recHL0sCpfMTFSKVH-2016,2016,,,not_searched,,Richmond: url_index_searched_content_review_pending
chapter_year,recHL2g7b2xAFii3I-2016,2016,,,not_searched,,Oklahoma City: additional_archive_review_needed
chapter_year,recHa3LuQePOlurGF-2016,2016,,,not_searched,,River Region: url_index_searched_content_review_pending
chapter_year,recHocT4UDAoXZ3S5-2016,2016,,,not_searched,,Chippewa Valley: additional_archive_review_needed
chapter_year,recHpDq1gXwsb2MyJ-2016,2016,,,not_searched,,O'ahu: url_index_searched_content_review_pending
chapter_year,recHz4bv3iDXCqjP6-2016,2016,,,not_searched,,River Valley: website_or_archive_retry_needed
chapter_year,recI6qK6j0B29VyIL-2016,2016,,,not_searched,,Lakefront: url_index_searched_content_review_pending
chapter_year,recI72439exLqogyy-2016,2016,,,not_searched,,Broward County: website_or_archive_retry_needed
chapter_year,recIAykw966oo5dI0-2016,2016,,,not_searched,,Dayton-Miami Valley: additional_archive_review_needed
chapter_year,recIZudVm6B3o5tAN-2016,2016,,,not_searched,,Northwest Arkansas: additional_archive_review_needed
chapter_year,recIqxpKzSuMOBIYd-2016,2016,,,not_searched,,Tulsa: official_social_account_pending
chapter_year,recJ0MEIEPUDiMCfs-2016,2016,,,not_searched,,Orlando: url_index_searched_content_review_pending
chapter_year,recJ9hP2ah69IisXt-2016,2016,,,not_searched,,Milwaukee: additional_archive_review_needed
chapter_year,recJJ2eQgDwgQVLAR-2016,2016,,,not_searched,,Phoenix: url_index_searched_content_review_pending
chapter_year,recJs8BRzkSV5yDbN-2016,2016,,,not_searched,,Twin Ports: url_index_searched_content_review_pending
chapter_year,recJuZsNGD41j4umw-2016,2016,,,not_searched,,Piedmont Triad: url_index_searched_content_review_pending
chapter_year,recJzf90kikpXO0DT-2016,2016,,,not_searched,,Long Island: additional_archive_review_needed
chapter_year,recK31k3aZJA2QE3p-2016,2016,,,found_unverified,https://portlanddsa.org/oregonian-editorial-board-snubs-small-dollar-candidates/,Portland: chapter_site_or_wayback
chapter_year,recKGSp2UlG6V0tOG-2016,2016,,,not_searched,,Palouse: additional_archive_review_needed
chapter_year,recKNkHw48qsmAbx9-2016,2016,,,not_searched,,Athens Area: url_index_searched_content_review_pending
chapter_year,recKUDCwfT4yxflU6-2016,2016,,,not_searched,,Leon County: additional_archive_review_needed
chapter_year,recLWOuFtRtCelnEh-2016,2016,,,not_searched,,Southeast Idaho: url_index_searched_content_review_pending
chapter_year,recLfgG6ydn0IPFpY-2016,2016,,,not_searched,,Greater Baltimore: additional_archive_review_needed
chapter_year,recLsbjhFWix57m4q-2016,2016,,,not_searched,,San Antonio: url_index_searched_content_review_pending
chapter_year,recLsm5463dxWKcks-2016,2016,,,not_searched,,Salt Lake: url_index_searched_content_review_pending
chapter_year,recLvs3LzaQQNjlIA-2016,2016,,,not_searched,,West Suburban Illinois: additional_archive_review_needed
chapter_year,recM9oJzvTBqHfg05-2016,2016,,,not_searched,,Long Beach: url_index_searched_content_review_pending
chapter_year,recMAZ4MvcNtzlkbp-2016,2016,,,not_searched,,Metro Cincinnati & Northern Kentucky: url_index_searched_content_review_pending
chapter_year,recN0F7EofeEi2sVK-2016,2016,,,not_searched,,Maine: url_index_searched_content_review_pending
chapter_year,recN0QSja5PaHFtet-2016,2016,,,not_searched,,Northwest Montana: additional_archive_review_needed
chapter_year,recNdPpnEmU5i1xZn-2016,2016,,,found_unverified,https://web.archive.org/web/20221206140512id_/https://atldsa.org/2016/11/11/post_election_fightback/,Atlanta: chapter_site_or_wayback
chapter_year,recO9nU4WGL5t7qbf-2016,2016,,,not_searched,,Northwest Ohio: additional_archive_review_needed
chapter_year,recOGcJgoHsY9bqcc-2016,2016,,,not_searched,,Santa Barbara: url_index_searched_content_review_pending
chapter_year,recPOWfJ8wPNcdSes-2016,2016,,,not_searched,,Owensboro: additional_archive_review_needed
chapter_year,recPS62K0hzPKiUYN-2016,2016,,,not_searched,,Bowling Green: additional_archive_review_needed
chapter_year,recQ0XbRWCvOpu5HM-2016,2016,,,not_searched,,Northern Colorado: additional_archive_review_needed
chapter_year,recQ3VOBLDmZQHLQw-2016,2016,,,not_searched,,Pinellas County: url_index_searched_content_review_pending
chapter_year,recQA9bwED4075itz-2016,2016,,,not_searched,,Central Mississippi: additional_archive_review_needed
chapter_year,recQCD4gvpqQv9PMU-2016,2016,,,not_searched,,Boise: url_index_searched_content_review_pending
chapter_year,recQQgAazXgKTRhfU-2016,2016,,,not_searched,,Emerald Coast: additional_archive_review_needed
chapter_year,recQfa3YHAw48GMoX-2016,2016,,,not_searched,,Salem: url_index_searched_content_review_pending
chapter_year,recQj7rjB9I8F1MDP-2016,2016,,,not_searched,,North New Jersey: url_index_searched_content_review_pending
chapter_year,recQpiidcsftIPsZ0-2016,2016,,,not_searched,,Big Island: official_social_account_pending
chapter_year,recQxboVdYCfhycxy-2016,2016,,,not_searched,,Tacoma & Pierce County: additional_archive_review_needed
chapter_year,recROx1PBZD5Vk7xh-2016,2016,,,not_searched,,Santa Cruz: url_index_searched_content_review_pending
chapter_year,recRTJQYunAdrPlKS-2016,2016,,,not_searched,,Rochester: additional_archive_review_needed
chapter_year,recRnRBOtlahzPwKw-2016,2016,,,not_searched,,Walla Walla Valley: official_social_account_pending
chapter_year,recS5VGHYFMUxmiky-2016,2016,,,not_searched,,Southwest Michigan: additional_archive_review_needed
chapter_year,recSTEJSiMiuHtMlA-2016,2016,,,not_searched,,Cadillac: official_social_account_pending
chapter_year,recSleokYJqguQEBD-2016,2016,,,not_searched,,Pensacola: url_index_searched_content_review_pending
chapter_year,recStYD9pu2XW75YV-2016,2016,,,not_searched,,Upper Peninsula: official_social_account_pending
chapter_year,recT5KhYcENaxjjP8-2016,2016,,,not_searched,,Centre County: official_social_account_pending
chapter_year,recT7i50C14XuejrN-2016,2016,,,not_searched,,Mahoning Valley: url_index_searched_content_review_pending
chapter_year,recTJk4yuSlHV95UK-2016,2016,,,not_searched,,Fort Wayne: additional_archive_review_needed
chapter_year,recTQ7GGGPoQwoxga-2016,2016,,,not_searched,,Cedar Rapids: official_social_account_pending
chapter_year,recTt8anyI4k48Mj5-2016,2016,,,not_searched,,South Central PA: url_index_searched_content_review_pending
chapter_year,recUDExPL4JiGEztp-2016,2016,,,not_searched,,Paso del Norte: official_social_account_pending
chapter_year,recUS1y5dyWBgOMlU-2016,2016,,,not_searched,,Shenandoah Valley: official_social_account_pending
chapter_year,recUThoJ9hyjz5yjQ-2016,2016,,,not_searched,,Central Wisconsin: official_social_account_pending
chapter_year,recVkxNJL0pZJd2Io-2016,2016,,,not_searched,,Charlotte Metro: url_index_searched_content_review_pending
chapter_year,recW3tPzmy1ZGk2Se-2016,2016,,,not_searched,,Concho Valley: additional_archive_review_needed
chapter_year,recW4bI95Z7XL3NFO-2016,2016,,,not_searched,,Grand Rapids: additional_archive_review_needed
chapter_year,recW9PDIGyFL6BWOE-2016,2016,,,not_searched,,Middle Tennessee: additional_archive_review_needed
chapter_year,recWBJRC7gEioyULO-2016,2016,,,not_searched,,Baton Rouge: url_index_searched_content_review_pending
chapter_year,recWNaLkhH8fqjhlT-2016,2016,,,not_searched,,Mesa County: official_social_account_pending
chapter_year,recWZOlBPS27UNYrF-2016,2016,,,not_searched,,Coulee Region: url_index_searched_content_review_pending
chapter_year,recWi4jTHgukTFasy-2016,2016,,,not_searched,,North Mississippi: additional_archive_review_needed
chapter_year,recXKeQY2VM2wkwsS-2016,2016,,,not_searched,,Isabella County: official_social_account_pending
chapter_year,recXWCW4tt6mYABG3-2016,2016,,,not_searched,,Volusia: official_social_account_pending
chapter_year,recXkWXpt6VdXu1ia-2016,2016,,,not_searched,,Upper Valley: url_index_searched_content_review_pending
chapter_year,recXsfT8mmJNZoTBB-2016,2016,,,not_searched,,Denver: additional_archive_review_needed
chapter_year,recYXFf0UYitkSJpT-2016,2016,,,not_searched,,Champaign-Urbana: url_index_searched_content_review_pending
chapter_year,recYcoo13kE8CwRo3-2016,2016,,,not_searched,,Salina: official_social_account_pending
chapter_year,recZ8NV1XsHKSYBsn-2016,2016,,,not_searched,,Western Montana: additional_archive_review_needed
chapter_year,recZEmQ3fZ8C96hFj-2016,2016,,,not_searched,,Olympia: additional_archive_review_needed
chapter_year,recZdqGGhK7ZwdLwu-2016,2016,,,not_searched,,North Texas: official_social_account_pending
chapter_year,recaZNZNI4KzF2ifo-2016,2016,,,not_searched,,Mid-Hudson Valley: additional_archive_review_needed
chapter_year,recabufgzhuk7SsaH-2016,2016,,,not_searched,,Mid-Missouri: url_index_searched_content_review_pending
chapter_year,recadsEzmxY7VgYTq-2016,2016,,,not_searched,,Joplin Area: official_social_account_pending
chapter_year,recaeO2dxjbqDPad7-2016,2016,,,not_searched,,Shreveport-Bossier: additional_archive_review_needed
chapter_year,recazL76LSPDpqjno-2016,2016,,,not_searched,,Maui: additional_archive_review_needed
chapter_year,recbKyFRy973PJzEv-2016,2016,,,not_searched,,Cape Cod: website_or_archive_retry_needed
chapter_year,recbnM3xYrEO0MDBF-2016,2016,,,not_searched,,Lubbock: additional_archive_review_needed
chapter_year,recbxU9HH2MzBiQFu-2016,2016,,,not_searched,,Louisville: url_index_searched_content_review_pending
chapter_year,recc3qYuezOuNq4MR-2016,2016,,,not_searched,,Southern Mississippi: additional_archive_review_needed
chapter_year,recc9NkvIp5HLQ1yp-2016,2016,,,not_searched,,Lehigh Valley: url_index_searched_content_review_pending
chapter_year,reccdrhmClCQ2CW1Q-2016,2016,,,not_searched,,Triangle: url_index_searched_content_review_pending
chapter_year,recctY4m66GPHpzR9-2016,2016,,,not_searched,,Skagit County: official_social_account_pending
chapter_year,reccvfwbAsEZHpPfh-2016,2016,,,not_searched,,The Shoals: official_social_account_pending
chapter_year,recd0uy3rr1Bgw9wI-2016,2016,,,not_searched,,Southeastern Oklahoma: additional_archive_review_needed
chapter_year,recdP6i0tJkEEiTJo-2016,2016,,,not_searched,,Southern New Hampshire: additional_archive_review_needed
