statement_key,race_id,candidate_name,election_date,party,role,evidence_status,topic,subtopic,stance,quote,source_url,source_type,published_date,locator,direct_opponent_name,notes
7a8a85fb00b709746b1a66ac,race-771aff796d89fe4ec1df,Alex Mossing,2025-10-11,Democratic,opponent,verified,housing,public_housing,support,Housing Trust Fund dollars should focus on preserving existing affordable housing and creating new affordable units that strengthen neighborhoods.,https://www.bgr.org/wp-content/uploads/BGR-2025-New-Orleans-City-Council-Candidate-QA-District-A.pdf,candidate_questionnaire,,"Question 12, PDF page 37",,
75322e50de4b302469299570,race-deff03074ea69358d8e9,Sandy Pappas,2022-08-09,Democratic-Farmer-Labor,opponent,source_unavailable,,,unclear,,,,,Search log,,"Searched official campaign web/social results, election-authority voter guides, candidate questionnaires, and primary-period debate/interview transcripts; no retrievable exact first-party policy statement found."
f8d59eb8104add517073fd69,race-d3d54e895ad132bafc82,Ethan Hunter,2019-08-06,,opponent,verified,housing,public_housing,unclear,"I am here to fight the landslide of unsheltered, a problem which has increased by 46 percent since 2017.",https://archive.org/details/sc21wa-2019_City_of_Seattle_Primary_Video_Voters_Guide_-_Ethan_Hunter_Candidate_Council_District_,official_candidate_video,2019-07-12,"Candidate video, about 0:39",,The quote identifies homelessness as a priority but does not specify a policy mechanism.
76c0419f3161e00fa6a76a0e,race-b481f0e166e141a2451a,Tim Ferreira,2018-06-05,Libertarian,opponent,verified,immigration,border_policy,support,We should not be closing our borders to those who are looking for those basic rights.,https://www.tim2018.com/responding_to_voter_questions_education_and_immigration,official_campaign_page,2018-05-31,Education and immigration response,,
017b67b0cf636aecdf55751d,race-c322c6a34951f0c48895,James Wright,2022-05-17,Democratic,opponent,source_unavailable,,,unclear,,,,,Search log,,"Searched official campaign web/social results, election-authority voter guides, candidate questionnaires, and primary-period debate/interview transcripts; no retrievable exact first-party policy statement found."
969e5073f005d08202f28c92,race-7ecc5bf058cba323d432,Kendal Gray,2025-03-04,Democratic,opponent,verified,public_safety,police_reform,support,By mandating this fee we can ensure that we have more cadet classes for our law enforcement officers and fire and ems.,https://kendalgray.org/crime,official_campaign_page,,Crime platform,,
0d39fbccc50c82a794071e5c,race-aed8879df9fbc709db76,Andrew Yang,2020-03-03,Democratic,opponent,verified,tax_budget,public_spending,support,"Andrew would implement the Freedom Dividend, a universal basic income of $1,000/month, $12,000 a year, for every American adult over the age of 18.",https://2020.yang2020.com/policies/the-freedom-dividend/,official_campaign_page,,Freedom Dividend policy,,
d689e30e95a04ca3b666ab24,race-a79342159e3444bf6767,Heidi Sloan,2020-03-03,Democratic,endorsed,source_unavailable,,,unclear,,,,,Search log,,"Searched official campaign web/social results, election-authority voter guides, candidate questionnaires, and primary-period debate/interview transcripts; no retrievable exact first-party policy statement found."
9173fa7baaa747fbf60a2384,race-ef20ff0afae6a0db133a,Evan MacKay,2024-09-03,Democratic,endorsed,verified,housing,public_housing,support,We are no closer to building social housing or passing rent control and needed tenant protections.,https://www.progressivemass.com/wp-content/uploads/2024/06/Evan-MacKay_2024-PM-Legislative-Questionnaire.pdf,candidate_questionnaire,,"Question I.1, PDF page 3",,
911ca720512ce13a8630cd64,race-70174b009240792ba021,Kate Pynoos,2022-06-07,Nonpartisan,opponent,source_unavailable,,,unclear,,,,,Search log,,"Searched official campaign web/social results, election-authority voter guides, candidate questionnaires, and primary-period debate/interview transcripts; no retrievable exact first-party policy statement found."
7d9b3f6a53e584f9d05c8b56,race-32787f9ccc5947c3fca5,Paul Conrow,2023-06-27,Democratic,opponent,source_unavailable,,,unclear,,,,,Search log,,"Searched official campaign web/social results, election-authority voter guides, candidate questionnaires, and primary-period debate/interview transcripts; no retrievable exact first-party policy statement found."
61ea859ed956071e10979759,race-d3d54e895ad132bafc82,Emily Myers,2019-08-06,,opponent,verified,housing,public_housing,support,We must allow housing options like duplexes and triplexes citywide and we must build public housing with progressive revenue.,https://archive.org/details/sc21wa-2019_City_of_Seattle_Primary_Video_Voters_Guide_-_Emily_Myers_Candidate_Council_District_4,official_candidate_video,2019-07-12,"Candidate video, about 1:12",,
a0c7d5952d1eaa74bd600866,race-d74df06a662d8e830bb8,Alex Brower,2025-02-18,Nonpartisan,endorsed,source_unavailable,,,unclear,,,,,Search log,,"Searched official campaign web/social results, election-authority voter guides, candidate questionnaires, and primary-period debate/interview transcripts; no retrievable exact first-party policy statement found."
935e57f56ce97d0b4edbb43a,race-3abbb30ca77835052430,Fabian Bean,2022-08-09,Democratic-Farmer-Labor,opponent,source_unavailable,,,unclear,,,,,Search log,,"Searched official campaign web/social results, election-authority voter guides, candidate questionnaires, and primary-period debate/interview transcripts; no retrievable exact first-party policy statement found."
935e57f56ce97d0b4edbb43a,race-3abbb30ca77835052430,Fabian Bean,2022-08-09,Democratic-Farmer-Labor,endorsed,source_unavailable,,,unclear,,,,,Search log,,"Searched official campaign web/social results, election-authority voter guides, candidate questionnaires, and primary-period debate/interview transcripts; no retrievable exact first-party policy statement found."
2a03a248db2c583f5dec0e82,race-b72c70764e7173f3e7b1,Sarah Bacon,2026-06-02,Democratic,opponent,verified,democracy,campaign_finance,support,"To restore accountability, we must start by banning congressional stock trading, closing the revolving door, making government transparent and accountable to the public.",https://www.sarahbacon.com/sarah-bacon-for-congress-launch-press-release-ca24.pdf,official_campaign_release,2026-03-17,"Press release, PDF page 1",,
3e5eee0a12d8748d820191c8,race-773a75def2a0d13c9f49,Tomas Ramos,2020-06-23,Democratic,opponent,source_unavailable,,,unclear,,,,,Search log,,"Searched official campaign web/social results, election-authority voter guides, candidate questionnaires, and primary-period debate/interview transcripts; no retrievable exact first-party policy statement found."
bf44751865e98d2353f6c240,race-d3d54e895ad132bafc82,Shaun Scott,2019-08-06,,endorsed,verified,housing,public_housing,support,A compassionate City is one that builds enough deeply affordable housing for those already here and for those on the way.,https://archive.org/details/sc21wa-2019_City_of_Seattle_Primary_Video_Voters_Guide_-_Shaun_Scott_Candidate_Council_District_4,official_candidate_video,2019-07-12,"Candidate video, about 0:17",,
39375ce246a97d488a39f98f,race-76f51d329af062247a1f,Shaun Scott,2024-08-06,Democratic,endorsed,source_unavailable,,,unclear,,,,,Search log,,"Searched official campaign web/social results, election-authority voter guides, candidate questionnaires, and primary-period debate/interview transcripts; no retrievable exact first-party policy statement found."
bd0d862f0985ff3c435e3344,race-aed8879df9fbc709db76,Tom Steyer,2020-03-03,Democratic,opponent,verified,climate_energy,fossil_fuels,support,This is still a fossil-fuel-driven economy. We need to make a change.,https://www.cbsnews.com/news/tom-steyer-talks-climate-change-and-foreign-policy-on-tour-of-iowa/,candidate_interview,2020-01-04,CBS News campaign-bus interview,,
128f8dc2f6e710434aa650a9,race-3feef0e6623161e871c8,Jud Ashman,2026-06-23,Democratic,opponent,source_unavailable,,,unclear,,,,,Search log,,"Searched official campaign web/social results, election-authority voter guides, candidate questionnaires, and primary-period debate/interview transcripts; no retrievable exact first-party policy statement found."
5a3481f239789dfb821feae6,race-4e0ada02ef4cde424267,Evan Glass,2022-07-19,Democratic,opponent,source_unavailable,,,unclear,,,,,Search log,,"Searched official campaign web/social results, election-authority voter guides, candidate questionnaires, and primary-period debate/interview transcripts; no retrievable exact first-party policy statement found."
f1f02b9142bb1e35c6d2b780,race-3b2b88f146005f2e7e13,Aidan Sova,2026-08-04,Democratic,opponent,verified,housing,zoning,unclear,"Now, I’m running for Ann Arbor City Council because our city deserves high-quality services, expanded housing, and reliable transportation options.",https://www.voteaidansova.com/,official_campaign_page,,Home page,,The candidate states a goal of expanded housing but not a specific mechanism.
3d93008c023392b137516e29,race-deff03074ea69358d8e9,Zuki Ellis,2022-08-09,Democratic-Farmer-Labor,opponent,source_unavailable,,,unclear,,,,,Search log,,"Searched official campaign web/social results, election-authority voter guides, candidate questionnaires, and primary-period debate/interview transcripts; no retrievable exact first-party policy statement found."
3b8a2464c00aa4380e3ed2de,race-5db7edca6b190a1d4c39,Art Lloyd,2022-06-21,Democratic,opponent,verified,public_safety,sentencing,support,I would propose a special investigating squad to seek out those bringing in guns and or ammunition to D.C. and set the penalties maximum of 10 years with no parole.,https://patch.com/district-columbia/washingtondc/candidate-profile-art-lloyd-city-council-ward-5,candidate_questionnaire,2022-06-02,Gun violence answer,,
4a9ee554260ebac9b042a973,race-9d81c90e4175cd261dc2,Max Socol,2022-07-19,Democratic,endorsed,verified,housing,rent_control,support,We must take measures to control the price of housing by preserving and producing units of affordable housing with rent stabilization and investments in mixed income social housing.,https://www.baltimoresun.com/2022/05/18/2022-voter-guide-max-socol-candidate-for-maryland-senate-district-18/,candidate_questionnaire,2022-05-18,Inflation answer,,
a5ed6eaddc84b43068a308bb,race-70d6e7aea0a07570e2a8,Aisha Moe,2020-08-11,Democratic,opponent,verified,public_safety,police_reform,support,"Instead of putting all this pressure on our police force, what we need to be doing is sort of taking the pressure away so they can focus on keeping our communities safe and doing that in the very specific way that they know how to.",https://www.channel3000.com/news/politics/elections/meet-the-candidates-for-wisconsin-s-senate-district-26/article_58d97a7c-e446-5094-bad2-7c21fe8fcc84.html,candidate_interview,2020-07-30,Policing reform interview,,
19e61659757bdb7afa1a1dc2,race-1ebf8dc775ced8d30b89,Armando “Mando” Perez-Serrato,2024-03-05,Democratic,opponent,verified,education,public_schools,support,"Mando will provide STUDENTS with more money for school by increasing Financial Aid Funding. Plus, the development of a new K-14 Public Education System that includes the first two years of Community College or Trade School, along with Integrated Federally Funded Child Daycare Program within Elementary Schools.",https://vigarchive.sos.ca.gov/2024/primary/candidates/president/president-dem-cand-statements.htm,official_voter_guide,,Candidate statement,,Exact candidate words from a primary-period first-party campaign source or unedited candidate response.
04492014f00518fec176dccb,race-7ecc5bf058cba323d432,Shayla D. Adams-Stafford,2025-03-04,Democratic,endorsed,source_unavailable,,,,,,,,,,"Searched Shayla D. Adams-Stafford primary-period campaign pages/social channels, candidate questionnaires and voter guides, and interview/debate records; no qualifying exact first-party policy quote was located."
67c58c738b5ac93ac9ef59b6,race-7ecc5bf058cba323d432,Theresa Mitchell Dudley,2025-03-04,Democratic,opponent,verified,housing,zoning,support,"Why build houses and there is no room for the children in our schools? Adequate Public Facilities should mean County schools, police, fire, the health department and other agencies are able to provide a safe place to live, work, and do business. We must require adequate public facilities before a new development is built.",https://www.princegeorgescountymd.gov/sites/default/files/media-document/Theresa%20Dudley%20Statement%20of%20Qualifications.pdf,official_candidate_statement,,Statement of Qualifications,,Exact candidate words from a primary-period first-party campaign source or unedited candidate response.
