TOTAL VOTER TURNOUT: 5,984,939
ElectionDate	OfficeCode(text)	DistrictCode(Text)	StatusCode	CountyCode	CountyName	OfficeDescription	PartyOrder	PartyDescription	CandidateID	CandidateLastName	CandidateFirstName	CandidateMiddleName	CandidateFormerName	CandidateVotes	WriteIn(W)/Uncommitted(Z)	Recount(*)	Nomindated(N)/Elected(E)
2024-08-06	7	0	0	28	GRAND TRAVERSE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	460388	ROGERS	MIKE			7834			
2024-08-06	7	0	0	29	GRATIOT	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	199188	PENSLER	SANDY			303			
2024-08-06	7	0	0	29	GRATIOT	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	277920	AMASH	JUSTIN			395			
2024-08-06	7	0	0	29	GRATIOT	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	399437	O'DONNELL	SHERRY			693			
2024-08-06	7	0	0	29	GRATIOT	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	434127	SLOTKIN	ELISSA			1399			
2024-08-06	7	0	0	29	GRATIOT	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	452314	HARPER	HILL			244			
2024-08-06	7	0	0	29	GRATIOT	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	460388	ROGERS	MIKE			3607			
2024-08-06	7	0	0	30	HILLSDALE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	199188	PENSLER	SANDY			387			
2024-08-06	7	0	0	30	HILLSDALE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	277920	AMASH	JUSTIN			855			
2024-08-06	7	0	0	30	HILLSDALE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	399437	O'DONNELL	SHERRY			1055			
2024-08-06	7	0	0	30	HILLSDALE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	434127	SLOTKIN	ELISSA			1363			
2024-08-06	7	0	0	30	HILLSDALE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	452314	HARPER	HILL			160			
2024-08-06	7	0	0	30	HILLSDALE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	460388	ROGERS	MIKE			4847			
2024-08-06	7	0	0	31	HOUGHTON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	199188	PENSLER	SANDY			213			
2024-08-06	7	0	0	31	HOUGHTON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	277920	AMASH	JUSTIN			269			
2024-08-06	7	0	0	31	HOUGHTON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	399437	O'DONNELL	SHERRY			326			
2024-08-06	7	0	0	31	HOUGHTON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	434127	SLOTKIN	ELISSA			2138			
2024-08-06	7	0	0	31	HOUGHTON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	452314	HARPER	HILL			547			
2024-08-06	7	0	0	31	HOUGHTON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	460388	ROGERS	MIKE			1683			
2024-08-06	7	0	0	32	HURON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	199188	PENSLER	SANDY			347			
2024-08-06	7	0	0	32	HURON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	277920	AMASH	JUSTIN			383			
2024-08-06	7	0	0	32	HURON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	399437	O'DONNELL	SHERRY			575			
2024-08-06	7	0	0	32	HURON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	434127	SLOTKIN	ELISSA			1316			
2024-08-06	7	0	0	32	HURON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	452314	HARPER	HILL			199			
2024-08-06	7	0	0	32	HURON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	460388	ROGERS	MIKE			3345			
2024-08-06	7	0	0	33	INGHAM	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	199188	PENSLER	SANDY			521			
2024-08-06	7	0	0	33	INGHAM	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	277920	AMASH	JUSTIN			1151			
2024-08-06	7	0	0	33	INGHAM	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	399437	O'DONNELL	SHERRY			830			
2024-08-06	7	0	0	33	INGHAM	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	434127	SLOTKIN	ELISSA			32795			
2024-08-06	7	0	0	33	INGHAM	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	452314	HARPER	HILL			3581			
2024-08-06	7	0	0	33	INGHAM	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	460388	ROGERS	MIKE			11094			
2024-08-06	7	0	0	34	IONIA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	199188	PENSLER	SANDY			390			
2024-08-06	7	0	0	34	IONIA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	277920	AMASH	JUSTIN			2291			
2024-08-06	7	0	0	34	IONIA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	399437	O'DONNELL	SHERRY			600			
2024-08-06	7	0	0	34	IONIA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	434127	SLOTKIN	ELISSA			2412			
2024-08-06	7	0	0	34	IONIA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	452314	HARPER	HILL			309			
2024-08-06	7	0	0	34	IONIA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	460388	ROGERS	MIKE			3609			
2024-08-06	7	0	0	35	IOSCO	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	199188	PENSLER	SANDY			352			
2024-08-06	7	0	0	35	IOSCO	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	277920	AMASH	JUSTIN			268			
2024-08-06	7	0	0	35	IOSCO	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	399437	O'DONNELL	SHERRY			404			
2024-08-06	7	0	0	35	IOSCO	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	434127	SLOTKIN	ELISSA			1724			
2024-08-06	7	0	0	35	IOSCO	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	452314	HARPER	HILL			234			
2024-08-06	7	0	0	35	IOSCO	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	460388	ROGERS	MIKE			2580			
2024-08-06	7	0	0	36	IRON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	199188	PENSLER	SANDY			90			
2024-08-06	7	0	0	36	IRON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	277920	AMASH	JUSTIN			116			
2024-08-06	7	0	0	36	IRON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	399437	O'DONNELL	SHERRY			180			
2024-08-06	7	0	0	36	IRON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	434127	SLOTKIN	ELISSA			813			
2024-08-06	7	0	0	36	IRON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	452314	HARPER	HILL			215			
2024-08-06	7	0	0	36	IRON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	460388	ROGERS	MIKE			813			
2024-08-06	7	0	0	37	ISABELLA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	199188	PENSLER	SANDY			501			
2024-08-06	7	0	0	37	ISABELLA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	277920	AMASH	JUSTIN			585			
2024-08-06	7	0	0	37	ISABELLA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	399437	O'DONNELL	SHERRY			634			
2024-08-06	7	0	0	37	ISABELLA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	434127	SLOTKIN	ELISSA			4155			
2024-08-06	7	0	0	37	ISABELLA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	452314	HARPER	HILL			768			
2024-08-06	7	0	0	37	ISABELLA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	460388	ROGERS	MIKE			4570			
2024-08-06	7	0	0	38	JACKSON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	199188	PENSLER	SANDY			940			
2024-08-06	7	0	0	38	JACKSON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	277920	AMASH	JUSTIN			1178			
2024-08-06	7	0	0	38	JACKSON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	399437	O'DONNELL	SHERRY			1537			
2024-08-06	7	0	0	38	JACKSON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	434127	SLOTKIN	ELISSA			8340			
2024-08-06	7	0	0	38	JACKSON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	452314	HARPER	HILL			1103			
2024-08-06	7	0	0	38	JACKSON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	460388	ROGERS	MIKE			12392			
2024-08-06	7	0	0	39	KALAMAZOO	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	199188	PENSLER	SANDY			1669			
2024-08-06	7	0	0	39	KALAMAZOO	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	277920	AMASH	JUSTIN			3629			
2024-08-06	7	0	0	39	KALAMAZOO	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	399437	O'DONNELL	SHERRY			2247			
2024-08-06	7	0	0	39	KALAMAZOO	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	434127	SLOTKIN	ELISSA			21321			
2024-08-06	7	0	0	39	KALAMAZOO	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	452314	HARPER	HILL			5080			
2024-08-06	7	0	0	39	KALAMAZOO	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	460388	ROGERS	MIKE			10313			
2024-08-06	7	0	0	40	KALKASKA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	199188	PENSLER	SANDY			257			
2024-08-06	7	0	0	40	KALKASKA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	277920	AMASH	JUSTIN			285			
2024-08-06	7	0	0	40	KALKASKA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	399437	O'DONNELL	SHERRY			300			
2024-08-06	7	0	0	40	KALKASKA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	434127	SLOTKIN	ELISSA			978			
2024-08-06	7	0	0	40	KALKASKA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	452314	HARPER	HILL			158			
2024-08-06	7	0	0	40	KALKASKA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	460388	ROGERS	MIKE			1806			
2024-08-06	7	0	0	41	KENT	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	199188	PENSLER	SANDY			4279			
2024-08-06	7	0	0	41	KENT	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	277920	AMASH	JUSTIN			22007			
2024-08-06	7	0	0	41	KENT	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	399437	O'DONNELL	SHERRY			5768			
2024-08-06	7	0	0	41	KENT	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	434127	SLOTKIN	ELISSA			49006			
2024-08-06	7	0	0	41	KENT	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	452314	HARPER	HILL			13503			
2024-08-06	7	0	0	41	KENT	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	460388	ROGERS	MIKE			31795			
2024-08-06	7	0	0	42	KEWEENAW	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	199188	PENSLER	SANDY			19			
2024-08-06	7	0	0	42	KEWEENAW	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	277920	AMASH	JUSTIN			40			
2024-08-06	7	0	0	42	KEWEENAW	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	399437	O'DONNELL	SHERRY			29			
2024-08-06	7	0	0	42	KEWEENAW	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	434127	SLOTKIN	ELISSA			236			
2024-08-06	7	0	0	42	KEWEENAW	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	452314	HARPER	HILL			41			
2024-08-06	7	0	0	42	KEWEENAW	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	460388	ROGERS	MIKE			155			
2024-08-06	7	0	0	43	LAKE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	199188	PENSLER	SANDY			223			
2024-08-06	7	0	0	43	LAKE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	277920	AMASH	JUSTIN			331			
2024-08-06	7	0	0	43	LAKE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	399437	O'DONNELL	SHERRY			278			
2024-08-06	7	0	0	43	LAKE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	434127	SLOTKIN	ELISSA			550			
2024-08-06	7	0	0	43	LAKE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	452314	HARPER	HILL			261			
2024-08-06	7	0	0	43	LAKE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	460388	ROGERS	MIKE			1065			
2024-08-06	7	0	0	44	LAPEER	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	199188	PENSLER	SANDY			1231			
2024-08-06	7	0	0	44	LAPEER	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	277920	AMASH	JUSTIN			1042			
2024-08-06	7	0	0	44	LAPEER	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	399437	O'DONNELL	SHERRY			1437			
2024-08-06	7	0	0	44	LAPEER	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	434127	SLOTKIN	ELISSA			4639			
2024-08-06	7	0	0	44	LAPEER	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	452314	HARPER	HILL			513			
2024-08-06	7	0	0	44	LAPEER	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	460388	ROGERS	MIKE			8464			
2024-08-06	7	0	0	45	LEELANAU	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	199188	PENSLER	SANDY			340			
2024-08-06	7	0	0	45	LEELANAU	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	277920	AMASH	JUSTIN			396			
2024-08-06	7	0	0	45	LEELANAU	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	399437	O'DONNELL	SHERRY			552			
2024-08-06	7	0	0	45	LEELANAU	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	434127	SLOTKIN	ELISSA			3892			
2024-08-06	7	0	0	45	LEELANAU	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	452314	HARPER	HILL			397			
2024-08-06	7	0	0	45	LEELANAU	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	460388	ROGERS	MIKE			2488			
2024-08-06	7	0	0	46	LENAWEE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	199188	PENSLER	SANDY			588			
2024-08-06	7	0	0	46	LENAWEE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	277920	AMASH	JUSTIN			805			
2024-08-06	7	0	0	46	LENAWEE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	399437	O'DONNELL	SHERRY			1546			
2024-08-06	7	0	0	46	LENAWEE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	434127	SLOTKIN	ELISSA			4484			
2024-08-06	7	0	0	46	LENAWEE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	452314	HARPER	HILL			907			
2024-08-06	7	0	0	46	LENAWEE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	460388	ROGERS	MIKE			5981			
2024-08-06	7	0	0	47	LIVINGSTON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	199188	PENSLER	SANDY			2095			
2024-08-06	7	0	0	47	LIVINGSTON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	277920	AMASH	JUSTIN			1954			
2024-08-06	7	0	0	47	LIVINGSTON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	399437	O'DONNELL	SHERRY			1989			
2024-08-06	7	0	0	47	LIVINGSTON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	434127	SLOTKIN	ELISSA			15775			
2024-08-06	7	0	0	47	LIVINGSTON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	452314	HARPER	HILL			858			
2024-08-06	7	0	0	47	LIVINGSTON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	460388	ROGERS	MIKE			21586			
2024-08-06	7	0	0	48	LUCE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	199188	PENSLER	SANDY			52			
2024-08-06	7	0	0	48	LUCE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	277920	AMASH	JUSTIN			51			
2024-08-06	7	0	0	48	LUCE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	399437	O'DONNELL	SHERRY			54			
2024-08-06	7	0	0	48	LUCE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	434127	SLOTKIN	ELISSA			208			
2024-08-06	7	0	0	48	LUCE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	452314	HARPER	HILL			32			
2024-08-06	7	0	0	48	LUCE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	460388	ROGERS	MIKE			373			
2024-08-06	7	0	0	49	MACKINAC	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	199188	PENSLER	SANDY			195			
2024-08-06	7	0	0	49	MACKINAC	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	277920	AMASH	JUSTIN			186			
2024-08-06	7	0	0	49	MACKINAC	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	399437	O'DONNELL	SHERRY			412			
2024-08-06	7	0	0	49	MACKINAC	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	434127	SLOTKIN	ELISSA			779			
2024-08-06	7	0	0	49	MACKINAC	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	452314	HARPER	HILL			98			
2024-08-06	7	0	0	49	MACKINAC	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	460388	ROGERS	MIKE			1120			
2024-08-06	7	0	0	50	MACOMB	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	199188	PENSLER	SANDY			9686			
2024-08-06	7	0	0	50	MACOMB	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	277920	AMASH	JUSTIN			6381			
2024-08-06	7	0	0	50	MACOMB	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	399437	O'DONNELL	SHERRY			6182			
2024-08-06	7	0	0	50	MACOMB	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	434127	SLOTKIN	ELISSA			54490			
2024-08-06	7	0	0	50	MACOMB	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	452314	HARPER	HILL			16326			
2024-08-06	7	0	0	50	MACOMB	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	460388	ROGERS	MIKE			46482			
2024-08-06	7	0	0	51	MANISTEE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	199188	PENSLER	SANDY			288			
2024-08-06	7	0	0	51	MANISTEE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	277920	AMASH	JUSTIN			305			
2024-08-06	7	0	0	51	MANISTEE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	399437	O'DONNELL	SHERRY			359			
2024-08-06	7	0	0	51	MANISTEE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	434127	SLOTKIN	ELISSA			2062			
2024-08-06	7	0	0	51	MANISTEE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	452314	HARPER	HILL			319			
2024-08-06	7	0	0	51	MANISTEE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	460388	ROGERS	MIKE			1624			
2024-08-06	7	0	0	52	MARQUETTE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	199188	PENSLER	SANDY			475			
2024-08-06	7	0	0	52	MARQUETTE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	277920	AMASH	JUSTIN			560			
2024-08-06	7	0	0	52	MARQUETTE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	399437	O'DONNELL	SHERRY			575			
2024-08-06	7	0	0	52	MARQUETTE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	434127	SLOTKIN	ELISSA			6636			
2024-08-06	7	0	0	52	MARQUETTE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	452314	HARPER	HILL			2443			
2024-08-06	7	0	0	52	MARQUETTE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	460388	ROGERS	MIKE			3254			
2024-08-06	7	0	0	53	MASON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	199188	PENSLER	SANDY			526			
2024-08-06	7	0	0	53	MASON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	277920	AMASH	JUSTIN			631			
2024-08-06	7	0	0	53	MASON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	399437	O'DONNELL	SHERRY			590			
2024-08-06	7	0	0	53	MASON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	434127	SLOTKIN	ELISSA			1583			
2024-08-06	7	0	0	53	MASON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	452314	HARPER	HILL			225			
2024-08-06	7	0	0	53	MASON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	460388	ROGERS	MIKE			2414			
2024-08-06	7	0	0	54	MECOSTA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	199188	PENSLER	SANDY			573			
2024-08-06	7	0	0	54	MECOSTA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	277920	AMASH	JUSTIN			1176			
2024-08-06	7	0	0	54	MECOSTA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	399437	O'DONNELL	SHERRY			881			
2024-08-06	7	0	0	54	MECOSTA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	434127	SLOTKIN	ELISSA			1664			
2024-08-06	7	0	0	54	MECOSTA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	452314	HARPER	HILL			303			
2024-08-06	7	0	0	54	MECOSTA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	460388	ROGERS	MIKE			3393			
2024-08-06	7	0	0	55	MENOMINEE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	199188	PENSLER	SANDY			259			
2024-08-06	7	0	0	55	MENOMINEE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	277920	AMASH	JUSTIN			350			
2024-08-06	7	0	0	55	MENOMINEE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	399437	O'DONNELL	SHERRY			453			
2024-08-06	7	0	0	55	MENOMINEE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	434127	SLOTKIN	ELISSA			1094			
2024-08-06	7	0	0	55	MENOMINEE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	452314	HARPER	HILL			433			
2024-08-06	7	0	0	55	MENOMINEE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	460388	ROGERS	MIKE			1899			
2024-08-06	7	0	0	56	MIDLAND	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	199188	PENSLER	SANDY			701			
2024-08-06	7	0	0	56	MIDLAND	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	277920	AMASH	JUSTIN			789			
2024-08-06	7	0	0	56	MIDLAND	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	399437	O'DONNELL	SHERRY			848			
2024-08-06	7	0	0	56	MIDLAND	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	434127	SLOTKIN	ELISSA			6060			
2024-08-06	7	0	0	56	MIDLAND	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	452314	HARPER	HILL			921			
2024-08-06	7	0	0	56	MIDLAND	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	460388	ROGERS	MIKE			7036			
2024-08-06	7	0	0	57	MISSAUKEE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	199188	PENSLER	SANDY			234			
